301,272,59,Sully,"Biography,Drama",96,79.0,32186.0,Clint Eastwood,2016,Sully,"Action,Adventure,Drama",96.0,82.0,35558,"Clint Eastwood,",2016
302,273,61,Snowden,"Biography,Drama,Mystery",134,74.0,10783.0,Oliver Stone,2016,Snowden,Drama,134.0,76.0,22318,"Oliver Stone,",2016
303,275,3070,Jack Reacher,"Action,Crime,Mystery",130,70.0,231155.0,Christopher McQuarrie,2012,Jack Reacher,"Drama,Mystery",130.0,72.0,115028,"Christopher McQuarrie,",2012
304,276,60,The Magnificent Seven,"Action,Adventure,Western",133,71.0,32598.0,Antoine Fuqua,2016,The Magnificent Seven,"Action,Adventure,Drama,Western",132.0,76.0,39207,"Antoine Fuqua,",2016
305,277,2962,She's Having a Baby,"Comedy,Drama,Romance",106,58.0,9241.0,John Hughes,1988,She's Having a Baby,"Comedy,Drama",106.0,60.0,12015,"John Hughes,",1988
306,278,2399,Dutch,"Comedy,Drama",107,64.0,9473.0,Peter Faiman,1991,Dutch,Comedy,107.0,64.0,7367,"Peter Faiman,",1991
307,279,544,Savage Islands,"Action,Adventure,Comedy",99,63.0,1541.0,Ferdinand Fairfax,1983,Savage Mutts,"Action,Adventure",,,1,"Nick Agiashvili,",2013
308,280,16094,Reach the Rock,"Comedy,Drama",100,68.0,751.0,Bill Ryan,1998,Reach the Rock,"Comedy,Drama",100.0,66.0,72,"William Ryan,",1998
309,281,11951,American Adventure,"Adventure,Drama",0,41.0,38.0,Troy Miller,2000,American Made,Mystery,,,176,"Doug Liman,",2017
310,281,14556,American Adventure,"Adventure,Drama",0,41.0,38.0,Troy Miller,2000,American Storage,"Comedy,Special Interest",,,34,"Andrew Jay Cohen,",2006
311,283,18193,Class Reunion,"Comedy,Horror",84,46.0,1599.0,Michael Miller,1982,Class Action,"Drama,Mystery",110.0,62.0,5102,"Michael Apted,",1991
312,284,5366,Uncle Buck,Comedy,100,70.0,64044.0,John Hughes,1989,Uncle Buck,"Comedy,Drama",100.0,64.0,199613,"John Hughes,",1989
313,284,13976,Uncle Buck,Comedy,100,70.0,64044.0,John Hughes,1989,Uncle Nick,Comedy,93.0,68.0,94,"Chris Kasick,",2015
314,285,5366,Uncle Buck,Comedy,30,52.0,689.0,,2016,Uncle Buck,"Comedy,Drama",100.0,64.0,199613,"John Hughes,",1989
315,285,13711,Uncle Buck,Comedy,30,52.0,689.0,,2016,Uncle Frank,"Documentary,Musical,Performing Arts,Special Interest",85.0,,1,"Matthew Ginsburg,Matthew Ginsberg,",2002
316,285,13976,Uncle Buck,Comedy,30,52.0,689.0,,2016,Uncle Nick,Comedy,93.0,68.0,94,"Chris Kasick,",2015
317,285,16844,Uncle Buck,Comedy,30,52.0,689.0,,2016,Uncle P,"Comedy,Kids,Family",88.0,82.0,721,"Bernard Gourley,Master P,",2005
318,286,864,Deadpool,"Action,Adventure,Comedy",108,81.0,524758.0,Tim Miller,2016,Deadpool,"Action,Adventure,Comedy,Science Fiction,Fantasy",103.0,86.0,180503,"Tim Miller,",2016
319,286,10565,Deadpool,"Action,Adventure,Comedy",108,81.0,524758.0,Tim Miller,2016,Deadpool 2,,103.0,,1243,"David Leitch,",2018
320,287,1447,Mission: Impossible - Ghost Protocol,"Action,Adventure,Mystery",133,74.0,369554.0,Brad Bird,2011,Mission: Impossible III,"Action,Adventure,Mystery",127.0,68.0,507908,"J.J. Abrams,",2006
321,287,3462,Mission: Impossible - Ghost Protocol,"Action,Adventure,Mystery",133,74.0,369554.0,Brad Bird,2011,Mission: Impossible Ghost Protocol,"Action,Adventure,Mystery",132.0,78.0,471854,"Brad Bird,",2011
322,287,6148,Mission: Impossible - Ghost Protocol,"Action,Adventure,Mystery",133,74.0,369554.0,Brad Bird,2011,Mission: Impossible 2,"Action,Adventure,Mystery",123.0,60.0,450940,"John Woo,",2000
323,287,12930,Mission: Impossible - Ghost Protocol,"Action,Adventure,Mystery",133,74.0,369554.0,Brad Bird,2011,Mission: Impossible 6,,,,371,"Christopher McQuarrie,",2018
324,289,3193,Star Trek,"Action,Adventure,Sci-Fi",127,80.0,511269.0,J.J. Abrams,2009,Star Trek,"Action,Adventure,Drama,Science Fiction,Fantasy",127.0,82.0,745587,"J.J. Abrams,",2009
325,289,8073,Star Trek,"Action,Adventure,Sci-Fi",127,80.0,511269.0,J.J. Abrams,2009,Star Trek 4,,,,145,,2018
326,290,4144,Star Trek Into Darkness,"Action,Adventure,Sci-Fi",132,78.0,402384.0,J.J. Abrams,2013,Star Trek Into Darkness,"Science Fiction,Fantasy",131.0,84.0,311095,"J.J. Abrams,",2013
327,291,806,Batman v Superman: Dawn of Justice,"Action,Adventure,Sci-Fi",151,68.0,409981.0,Zack Snyder,2016,Batman v Superman: Dawn of Justice,"Action,Adventure,Science Fiction,Fantasy",151.0,72.0,224885,"Zack Snyder,",2016
328,292,153,Star Wars: The Force Awakens,"Action,Adventure,Fantasy",138,82.0,590413.0,J.J. Abrams,2015,Star Wars: Episode VII - The Force Awakens,"Action,Adventure,Science Fiction,Fantasy",136.0,86.0,219770,"J.J. Abrams,",2015
329,293,57,Jason Bourne,"Action,Mystery",123,69.0,82139.0,Paul Greengrass,2016,Jason Bourne,"Action,Adventure,Drama",123.0,68.0,52696,"Paul Greengrass,",2016
330,294,855,Captain America: Civil War,"Action,Adventure,Sci-Fi",147,80.0,333219.0,"Anthony Russo,Joe Russo",2016,Captain America: Civil War,"Action,Adventure,Science Fiction,Fantasy",146.0,86.0,169426,"Anthony Russo,Joe Russo,",2016
331,294,1258,Captain America: Civil War,"Action,Adventure,Sci-Fi",147,80.0,333219.0,"Anthony Russo,Joe Russo",2016,Captain America: The Winter Soldier,"Action,Adventure,Science Fiction,Fantasy",136.0,86.0,276079,"Joe Russo,Anthony Russo,",2014
332,295,2648,Ghostbusters II,"Action,Comedy,Fantasy",108,65.0,142714.0,Ivan Reitman,1989,Ghostbusters 2,"Comedy,Science Fiction,Fantasy",102.0,64.0,405977,"Ivan Reitman,",1989
333,296,940,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy",112,61.0,42496.0,Dave Green,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy,Science Fiction,Fantasy",97.0,64.0,52618,"Dave Green,",2016
334,297,178,X-Men: Apocalypse,"Action,Adventure,Sci-Fi",144,72.0,201887.0,Bryan Singer,2016,X-Men: Apocalypse,"Action,Adventure,Science Fiction,Fantasy",136.0,74.0,124256,"Bryan Singer,",2016
335,298,58,Suicide Squad,"Action,Adventure,Fantasy",123,66.0,238568.0,David Ayer,2016,Suicide Squad,"Action,Adventure",123.0,72.0,131065,"David Ayer,",2016
336,299,206,Mike and Dave Need Wedding Dates,"Adventure,Comedy,Romance",98,61.0,26089.0,Jake Szymanski,2016,Mike and Dave Need Wedding Dates,Comedy,98.0,68.0,26132,"Jake Szymanski,",2016
337,300,177,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",120,54.0,85784.0,Roland Emmerich,2016,Independence Day: Resurgence,"Action,Adventure,Drama,Science Fiction,Fantasy",119.0,54.0,73159,"Roland Emmerich,",2016
338,300,3375,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",120,54.0,85784.0,Roland Emmerich,2016,Independence Day,"Action,Adventure,Mystery,Science Fiction,Fantasy",145.0,70.0,976431,"Roland Emmerich,",1996
339,301,179,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Legend of Tarzan,"Action,Adventure",109.0,70.0,55923,"David Yates (II),",2016
340,301,983,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Sea of Trees,Drama,110.0,58.0,1673,"Gus Van Sant,",2016
341,301,2374,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Wizard of Malta,"Documentary,Special Interest",,,31,"Alex Roshuk,",1981
342,301,2960,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Legend of the North Wind,"Animation,Special Interest",69.0,,9,,1992
343,301,7555,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Legend of Zorro,"Action,Adventure,Drama",129.0,64.0,454937,"Martin Campbell,",2005
344,301,14190,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Legend of Silk Boy,"Animation,Art House,International,Science Fiction,Fantasy",90.0,,24,"David Liu,",2010
345,301,17286,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,2016,The Legend of Billie Jean,"Action,Adventure,Drama",92.0,70.0,9421,"Matthew Robbins,",1985
346,302,181,Central Intelligence,"Action,Comedy,Crime",107,64.0,60887.0,Rawson Marshall Thurber,2016,Central Intelligence,"Action,Adventure,Comedy",114.0,72.0,51179,"Rawson Marshall Thurber,",2016
347,303,176,Ghostbusters,"Action,Adventure,Comedy",105,78.0,276398.0,Ivan Reitman,1984,Ghostbusters,"Action,Adventure,Comedy,Science Fiction,Fantasy",105.0,62.0,112895,"Paul Feig,",2016
348,303,2648,Ghostbusters,"Action,Adventure,Comedy",105,78.0,276398.0,Ivan Reitman,1984,Ghostbusters 2,"Comedy,Science Fiction,Fantasy",102.0,64.0,405977,"Ivan Reitman,",1989
349,304,2297,Taxi Driver,"Crime,Drama",113,83.0,516587.0,Martin Scorsese,1976,Taxi Driver,"Drama,Mystery",112.0,82.0,257197,"Martin Scorsese,",1976
350,305,13770,The Maiden Heist,"Comedy,Crime",90,61.0,12883.0,Peter Hewitt,2010,The Maiden Heist,Comedy,90.0,56.0,76693,"Peter Hewitt,",2009
351,306,65,Nocturnal Animals,"Drama,Mystery",117,80.0,898.0,Tom Ford,2016,Nocturnal Animals,"Drama,Mystery",115.0,78.0,10494,"Tom Ford (VIII) ,",2016
352,307,1131,Masterminds,"Action,Comedy,Crime",95,58.0,2322.0,Jared Hess,2016,Masterminds,Comedy,90.0,60.0,24765,"Jared Hess,",2016
353,308,105,Bleed for This,"Biography,Drama,Sport",116,66.0,289.0,Ben Younger,2016,Bleed For This,"Drama,Sports,Fitness",116.0,74.0,6385,"Ben Younger,",2016
354,309,16,La La Land,"Comedy,Drama,Musical",128,87.0,1164.0,Damien Chazelle,2016,La La Land,"Comedy,Drama,Musical,Performing Arts",128.0,,10739,"Damien Chazelle,",2016
355,310,15,Hacksaw Ridge,"Biography,Drama,Romance",131,88.0,1222.0,Mel Gibson,2016,Hacksaw Ridge,"Action,Adventure,Drama",139.0,90.0,25713,"Mel Gibson,",2016
356,312,2203,The Lost City of Z,"Action,Adventure,Biography",140,82.0,48.0,James Gray,2017,The Lost City of Z,"Action,Adventure",140.0,,133,"James Gray,",2017
357,313,7,Arrival,"Drama,Mystery,Sci-Fi",116,85.0,1462.0,Denis Villeneuve,2016,Arrival,"Drama,Mystery,Science Fiction,Fantasy",116.0,82.0,41703,"Denis Villeneuve,",2016
358,316,1467,The Monster,Horror,91,72.0,80.0,Bryan Bertino,2016,The Monster,"Drama,Horror",,60.0,1853,"Bryan Bertino,",2016
359,318,2,Jackie,"Biography,Drama",100,81.0,480.0,Pablo Larran,2016,Jackie,Drama,95.0,,5341,"Pablo Larran,",2016
360,318,1862,Jackie,"Biography,Drama",100,81.0,480.0,Pablo Larran,2016,Jackie,"Comedy,Drama",100.0,70.0,55,"Antoinette Beumer,",2013
361,319,859,Blair Witch,"Horror,Mystery",89,54.0,10143.0,Adam Wingard,2016,Blair Witch,Horror,89.0,54.0,10335,"Adam Wingard,",2016
362,319,16960,Blair Witch,"Horror,Mystery",89,54.0,10143.0,Adam Wingard,2016,Virgin Witch,"Classics,Horror",89.0,50.0,157,"Raymond Austin,Ray Austin,",1972
363,320,1475,Max Steel,"Action,Adventure,Sci-Fi",92,51.0,668.0,Stewart Hendler,2016,Max Steel,"Action,Adventure,Comedy,Science Fiction,Fantasy",100.0,62.0,4731,"Stewart Hendler,",2016
364,321,1473,Split,"Horror,Mystery",116,81.0,131.0,M. Night Shyamalan,2017,Split,Mystery,116.0,,4192,"M. Night Shyamalan,",2017
365,322,3829,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"Comedy,Horror,Musical",0,50.0,1125.0,Kenny Ortega,2016,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"Comedy,Horror,Musical,Performing Arts,Television",120.0,42.0,298,"Kenny Ortega,",2016
366,323,6915,Groundhog Day,"Comedy,Fantasy,Romance",101,81.0,444750.0,Harold Ramis,1993,Groundhog Day,"Comedy,Science Fiction,Fantasy,Special Interest,Romance",102.0,68.0,414707,"Harold Ramis,",1993
367,324,11023,Stand Up Guys,"Comedy,Crime,Mystery",95,65.0,45590.0,Fisher Stevens,2013,Stand Up Guys,"Comedy,Drama",94.0,64.0,18254,"Fisher Stevens,",2013
368,327,13769,Life's a Beach,Comedy,88,39.0,203.0,Tony Vitale,2012,Life's a Beach,Comedy,100.0,52.0,51,"Tony Vitale,",2010
369,329,412,Dark Waters,Horror,94,64.0,873.0,Mariano Baino,1993,Still Waters,Mystery,,,3,"Ray Burdis,",2015
370,329,3215,Dark Waters,Horror,94,64.0,873.0,Mariano Baino,1993,Still Waters,Horror,,50.0,20,"Carolyn Miller,",2007
371,333,15477,Doctor Strange,"Animation,Action,Fantasy",76,68.0,5588.0,"Patrick Archibald,Jay Oliva",2007,Doctor Zhivago,"Drama,Television",,76.0,3255,"Giacomo Campiotti,",2002
372,333,17585,Doctor Strange,"Animation,Action,Fantasy",76,68.0,5588.0,"Patrick Archibald,Jay Oliva",2007,Doctor Strange,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",76.0,70.0,5027,"Jay Oliva,Frank Paur,Patrick Archibald,",2007
373,334,4568,Black Christmas,"Horror,Mystery",98,72.0,21925.0,Bob Clark,1974,Black Christmas,"Horror,Mystery",93.0,72.0,22709,"Bob Clark,",1974
374,334,5475,Black Christmas,"Horror,Mystery",98,72.0,21925.0,Bob Clark,1974,A Baby for Christmas,,120.0,,3,"Rhonda Baraka,",2015
375,334,11217,Black Christmas,"Horror,Mystery",98,72.0,21925.0,Bob Clark,1974,Black Christmas,"Horror,Mystery",84.0,58.0,137793,"Glen Morgan,",2006
376,335,15477,Doctor Strange,"Comedy,News,Television",32,,,Nash Bozard,2014,Doctor Zhivago,"Drama,Television",,76.0,3255,"Giacomo Campiotti,",2002
377,336,8876,The Blair Witch Project (1999),Comedy,0,68.0,17.0,,2016,The Blair Witch Project,Horror,84.0,52.0,400651,"Eduardo Snchez,Daniel Myrick,",1999
378,337,8876,The Blair Witch Project,Horror,81,64.0,192409.0,"Daniel Myrick,Eduardo Snchez",1999,The Blair Witch Project,Horror,84.0,52.0,400651,"Eduardo Snchez,Daniel Myrick,",1999
379,338,1330,Planetarium,"Drama,Fantasy,Mystery",105,50.0,114.0,Rebecca Zlotowski,2016,Planetarium,Drama,105.0,48.0,87,"Rebecca Zlotowski,",2016
380,339,17289,Book of Shadows: Blair Witch 2,"Adventure,Fantasy,Horror",90,40.0,29977.0,Joe Berlinger,2000,Book of Shadows - Blair Witch 2,Horror,90.0,42.0,58057,"Joe Berlinger,",2000
381,340,12044,Curse of the Blair Witch,"Documentary,Short,Horror",44,64.0,1731.0,"Daniel Myrick,Eduardo Snchez",1999,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,,2003
382,342,847,Max Steel,"Comedy,Television",30,,,,2016,Max Rose,"Comedy,Drama",86.0,74.0,276,"Daniel Noah,",2016
383,342,1240,Max Steel,"Comedy,Television",30,,,,2016,Man of Steel,"Action,Adventure,Science Fiction,Fantasy",143.0,78.0,443383,"Zack Snyder,",2013
384,342,1475,Max Steel,"Comedy,Television",30,,,,2016,Max Steel,"Action,Adventure,Comedy,Science Fiction,Fantasy",100.0,62.0,4731,"Stewart Hendler,",2016
385,342,3844,Max Steel,"Comedy,Television",30,,,,2016,Real Steel,"Action,Adventure,Drama,Science Fiction,Fantasy",126.0,78.0,210979,"Shawn Levy,",2011
386,342,5364,Max Steel,"Comedy,Television",30,,,,2016,Blue Steel,"Action,Adventure,Drama,Mystery",102.0,56.0,8661,"Kathryn Bigelow,",1990
387,342,12187,Max Steel,"Comedy,Television",30,,,,2016,Steel,Drama,108.0,52.0,6,"Sven J. Matten,",2015
388,343,13638,Rocky Horror 25: Anniversary Special,"Comedy,Musical",99,62.0,122.0,,2000,FOX 25th Anniversary Special,Television,,,3,"Louis J. Horvitz,",2012
389,344,10329,The Rocky Horror Picture Show,"Comedy,Musical",100,74.0,104439.0,Jim Sharman,1975,The Rocky Horror Picture Show,"Classics,Comedy,Cult Movies,Horror,Musical,Performing Arts,Science Fiction,Fantasy",100.0,72.0,365433,"Jim Sharman,",1975
390,345,6975,Antibirth,Horror,94,47.0,766.0,Danny Perez,2016,Antibirth,Horror,90.0,68.0,282,"Danny Perez,",2016
391,347,1573,The Exorcist,"Horror,Mystery",60,83.0,4454.0,Jeremy Slater,2016,Shark Exorcist,Horror,80.0,32.0,12,,2015
392,355,3983,Now You're Mine,"Action,Crime,Drama",55,87.0,903.0,George Tillman Jr.,2016,Now You See Me 3,Mystery,,,1172,"Jon M. Chu,",2017
393,358,2419,The Incredible Hulk,"Action,Animation,Adventure",24,70.0,1021.0,,1982,The Incredible Hulk,"Action,Adventure,Science Fiction,Fantasy",112.0,72.0,735716,"Louis Leterrier,",2008
394,358,13999,The Incredible Hulk,"Action,Animation,Adventure",24,70.0,1021.0,,1982,The Incredible Shrinking Man,"Action,Adventure,Comedy,Science Fiction,Fantasy",81.0,,300,"Brett Ratner,",2012
395,359,254,Iron Man,"Animation,Action,Adventure",30,68.0,1863.0,"Stan Lee,Larry Lieber",1994,Early Man,,,,10,"Nick Park,",2018
396,360,2766,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,1981,Spider-Man 3,"Action,Adventure,Mystery,Science Fiction,Fantasy",139.0,66.0,2263238,"Sam Raimi,",2007
397,360,2775,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,1981,Spider-Man 2,"Action,Adventure,Science Fiction,Fantasy",127.0,70.0,1149520,"Sam Raimi,",2004
398,360,2787,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,1981,Spider-Man,"Action,Adventure,Mystery,Science Fiction,Fantasy",121.0,66.0,34294828,"Sam Raimi,",2002
399,361,8259,Hulk,"Animation,Action,Sci-Fi",0,65.0,549.0,"Jack Kirby,Stan Lee",1966,Hulk,"Action,Adventure,Science Fiction,Fantasy",138.0,50.0,428316,"Ang Lee,",2003
400,362,4377,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,1977,The Amazing Spider-Man 2,"Action,Adventure,Drama,Science Fiction,Fantasy",142.0,72.0,220340,"Marc Webb,",2014
401,362,6049,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,1977,The Amazing Spider-Man,"Action,Adventure,Science Fiction,Fantasy",136.0,78.0,813205,"Marc Webb,",2012
402,362,12246,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,1977,The Amazing Nina Simone,"Documentary,Special Interest",110.0,,24,"Jeff L. Lieberman,",2015
403,362,16242,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,1977,The Amazing Colossal Man,"Science Fiction,Fantasy",79.0,52.0,534,"Bert I. Gordon,",1957
404,363,102,Billy Lynn's Long Halftime Walk,"Drama,War",110,67.0,129.0,Ang Lee,2016,Billy Lynn's Long Halftime Walk,Drama,110.0,68.0,5135,"Ang Lee,",2016
405,364,10523,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Hamilton's America,,85.0,88.0,26,,2016
406,364,14016,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Mandela in America,"Documentary,Special Interest",90.0,,11,,1990
407,364,15291,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Captain Underpants,"Animation,Comedy",,,5475,"David Soren,",2017
408,364,16497,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Africans in America,"Documentary,Special Interest",90.0,,2,,1998
409,364,16498,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Africans in America,Documentary,,,75,,1998
410,364,16499,Captain America,"Animation,Action,Adventure",0,64.0,471.0,"Jack Kirby,Joe Simon",1966,Africans in America,"Documentary,Special Interest",90.0,,3,,1998
411,365,92,20th Century Women,"Comedy,Drama",118,76.0,48.0,Mike Mills,2016,20th Century Women,,118.0,,527,"Mike Mills,",2016
412,367,254,Iron Man,"Animation,Action,Sci-Fi",0,67.0,585.0,Larry Lieber,1966,Early Man,,,,10,"Nick Park,",2018
413,368,13865,Demonic Toys,"Comedy,Fantasy,Horror",86,52.0,2418.0,Peter Manoogian,1992,Demonic,Horror,86.0,48.0,420,"Will Canon,",2014
414,378,14,The Edge of Seventeen,"Comedy,Drama",102,81.0,182.0,Kelly Fremon Craig,2016,The Edge of Seventeen,"Comedy,Drama",98.0,82.0,13319,"Kelly Fremon Craig,",2016
415,379,1861,Brimstone,"Mystery,Western",148,68.0,192.0,Martin Koolhoven,2017,Brimstone,"Art House,International,Mystery,Western",148.0,70.0,43,"Martin Koolhoven,",2016
416,382,11606,Prime,"Comedy,Drama,Romance",105,62.0,35258.0,Ben Younger,2005,Prime,"Comedy,Drama",105.0,62.0,91736,"Ben Younger,",2005
417,383,3153,Wakefield,Drama,106,75.0,85.0,Robin Swicord,2016,Wakefield,Drama,106.0,80.0,45,"Robin Swicord,",2016
418,384,1203,The Bleeder,"Drama,Sport",101,70.0,70.0,Philippe Falardeau,2017,The Bleeder,Drama,101.0,,45,"Philippe Falardeau,",2016
419,385,12887,Hard Target,"Action,Mystery",97,61.0,35273.0,John Woo,1993,Brass Target,"Action,Adventure,Drama,Mystery",111.0,64.0,189,"John Hough,",1978
420,387,2918,Last Vegas,"Comedy,Romance",105,66.0,108135.0,Jon Turteltaub,2013,Last Vegas,Comedy,105.0,70.0,53822,"Jon Turteltaub,",2013
421,388,10455,Around the Bend,"Comedy,Drama",85,65.0,3824.0,Jordan Roberts,2005,Around the Bend,"Comedy,Drama",83.0,68.0,4742,"Jordon Roberts,Jordan Roberts,",2004
422,389,8537,Heist,"Action,Crime,Mystery",93,61.0,17344.0,Scott Mann,2015,Heist,"Action,Adventure",90.0,62.0,1816,"Scott Mann,",2015
423,390,6937,High Crimes,"Crime,Drama,Mystery",115,63.0,30411.0,Carl Franklin,2002,High Crimes,"Drama,Mystery",115.0,62.0,38763,"Carl Franklin,",2002
424,390,14934,High Crimes,"Crime,Drama,Mystery",115,63.0,30411.0,Carl Franklin,2002,High Stakes,Mystery,,,44,"Joyce Chopra,",1993
425,391,7946,The Magic of Belle Isle,"Comedy,Drama",109,70.0,13101.0,Rob Reiner,2012,The Magic of Belle Isle,"Comedy,Drama",109.0,70.0,3789,"Rob Reiner,",2012
426,392,7876,10 Items or Less,"Comedy,Drama",82,67.0,12850.0,Brad Silberling,2007,10 Items or Less,"Comedy,Drama",81.0,64.0,23857,"Brad Silberling,",2006
427,394,12034,Thick as Thieves,"Action,Crime,Mystery",104,60.0,29037.0,Mimi Leder,2009,Thick as Thieves (The Code),"Action,Adventure,Drama",103.0,60.0,5649,"Mimi Leder,",2009
428,395,15426,The Contract,"Action,Crime,Drama",96,57.0,20519.0,Bruce Beresford,2007,The Contract,"Drama,Mystery",96.0,56.0,18908,"Bruce Beresford,",2006
429,397,133,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,1974,The Godfather,Drama,175.0,88.0,728802,"Francis Ford Coppola,",1972
430,397,2327,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,1974,The Godfather Epic,Drama,423.0,90.0,32,"Francis Ford Coppola,",2016
431,397,2362,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,1974,"The Godfather, Part III","Action,Adventure,Drama",170.0,74.0,304661,"Francis Ford Coppola,",1990
432,397,2382,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,1974,"The Godfather, Part II","Drama,Mystery",200.0,86.0,408848,"Francis Ford Coppola,",1974
433,398,42,Pulp Fiction,"Crime,Drama",154,89.0,1346366.0,Quentin Tarantino,1994,Pulp Fiction,Drama,154.0,84.0,1122484,"Quentin Tarantino,",1994
434,399,6319,Full Metal Jacket,"Drama,War",116,83.0,493977.0,Stanley Kubrick,1987,Full Metal Jacket,"Action,Adventure,Drama",116.0,82.0,322637,"Stanley Kubrick,",1987
435,400,8717,Apocalypse Now,"Drama,War",153,85.0,457266.0,Francis Ford Coppola,1979,Apocalypse Now,"Action,Adventure,Drama",153.0,82.0,283610,"Francis Ford Coppola,",1979
436,400,9736,Apocalypse Now,"Drama,War",153,85.0,457266.0,Francis Ford Coppola,1979,Apocalypse Now Redux,Drama,195.0,86.0,3427,"Francis Ford Coppola,",2001
437,401,7987,Casino,"Biography,Crime,Drama",178,82.0,339327.0,Martin Scorsese,1995,Casino,Drama,182.0,78.0,283757,"Martin Scorsese,",1995
438,402,8870,The Shining,"Drama,Horror",146,84.0,621613.0,Stanley Kubrick,1980,The Shining,"Drama,Horror,Mystery,Special Interest",145.0,80.0,477734,"Stanley Kubrick,",1980
439,403,8598,Raging Bull,"Biography,Drama,Sport",129,83.0,238713.0,Martin Scorsese,1980,Raging Bull,Drama,128.0,82.0,130099,"Martin Scorsese,",1980
440,404,8808,One Flew Over the Cuckoo's Nest,Drama,133,87.0,690500.0,Milos Forman,1975,One Flew Over the Cuckoo's Nest,"Classics,Comedy,Drama",134.0,84.0,277660,"Milos Forman,",1975
441,405,5301,Goodfellas,"Biography,Crime,Drama",146,87.0,741111.0,Martin Scorsese,1990,GoodFellas,Drama,146.0,86.0,426334,"Martin Scorsese,",1990
442,406,10065,Reservoir Dogs,"Crime,Drama,Mystery",99,84.0,676051.0,Quentin Tarantino,1992,Reservoir Dogs,"Action,Adventure,Drama,Mystery",98.0,82.0,443713,"Quentin Tarantino,",1992
443,407,17384,A Clockwork Orange,"Crime,Drama,Sci-Fi",136,83.0,568028.0,Stanley Kubrick,1972,A Clockwork Orange,"Classics,Drama,Mystery,Science Fiction,Fantasy",137.0,80.0,434721,"Stanley Kubrick,",1971
444,408,8231,Scarface,"Crime,Drama",170,83.0,546573.0,Brian De Palma,1983,Scarface,"Action,Adventure,Drama,Mystery",170.0,82.0,486699,"Brian DePalma,",1983
445,409,6122,Pitch Black,"Horror,Sci-Fi",109,71.0,195618.0,David Twohy,2000,Pitch Black,"Horror,Science Fiction,Fantasy",108.0,70.0,278162,"David Twohy,",2000
446,409,6425,Pitch Black,"Horror,Sci-Fi",109,71.0,195618.0,David Twohy,2000,Paint It Black,Drama,96.0,,11,,2016
447,409,14950,Pitch Black,"Horror,Sci-Fi",109,71.0,195618.0,David Twohy,2000,Pitch Black Heist,Drama,13.0,,10,,2010
448,410,854,The Nice Guys,"Action,Comedy,Crime",116,74.0,109280.0,Shane Black,2016,The Nice Guys,Drama,116.0,76.0,51096,"Shane Black,",2016
449,411,177,Independence Day,"Action,Adventure,Sci-Fi",145,69.0,436246.0,Roland Emmerich,1996,Independence Day: Resurgence,"Action,Adventure,Drama,Science Fiction,Fantasy",119.0,54.0,73159,"Roland Emmerich,",2016
450,411,3375,Independence Day,"Action,Adventure,Sci-Fi",145,69.0,436246.0,Roland Emmerich,1996,Independence Day,"Action,Adventure,Mystery,Science Fiction,Fantasy",145.0,70.0,976431,"Roland Emmerich,",1996
