-1,12649,19771,6455,Prince Family Paper,Comedy,22,79.0,922.0,Asaad Kelada,2009,Prince and the Pauper,"Action,Adventure",,64.0,2384,"Giles Foster,",2009
-1,3935,5069,1562,The Love Witch,"Comedy,Horror",120,67.0,146.0,Anna Biller,2016,The Noonday Witch,Horror,90.0,,1,,2016
-1,5150,6677,2401,The Adventures of Nick,Animation,0,78.0,26.0,,2013,The Adventures of Ford Fairlane,"Comedy,Mystery",101.0,64.0,8509,"Renny Harlin,",1990
-1,10923,16637,750,Spy Game,"Action,Crime,Mystery",126,70.0,122430.0,Tony Scott,2001,Spy Game,"Action,Adventure,Drama,Mystery",127.0,66.0,113770,"Tony Scott,",2001
-1,8994,12636,839,After Lately,Comedy,0,70.0,490.0,,2011,After Earth,"Action,Adventure,Science Fiction,Fantasy",100.0,56.0,121343,"M. Night Shyamalan,",2013
-1,7383,9803,11885,The Invisible Man,"Comedy,Mystery,Sci-Fi",120,76.0,2436.0,,2000,The Invisible Front,Documentary,86.0,86.0,50,"Vincas Sruoginis,Jonas Ohman,",2014
-1,7143,9433,5002,The Man Who Forgot His Wife,Drama,0,,,,,The Man Who Wasn't There,"Action,Adventure,Comedy,Mystery,Science Fiction,Fantasy,Romance",111.0,46.0,81,"Bruce Malmuth,",1983
-1,7700,10319,5693,Real Rob,Comedy,30,67.0,942.0,,2015,Real Eve,"Special Interest,Television",100.0,,6,,2002
-1,1064,1149,412,Still Walking,Drama,115,80.0,7618.0,Hirokazu Koreeda,2008,Still Waters,Mystery,,,3,"Ray Burdis,",2015
-1,10698,16194,18710,This Is Not Happening,Comedy,0,81.0,219.0,,2013,This Is Not a Test,"Comedy,Drama",89.0,62.0,2052,"Chris Angel,",2008
-1,9577,13654,13800,King of New York,"Crime,Mystery",103,70.0,24116.0,Abel Ferrara,1990,King of New York,"Action,Adventure,Drama",106.0,74.0,21008,"Abel Ferrara,",1990
-1,5319,6843,2360,Father of the Bride Part II,"Comedy,Family,Romance",106,59.0,27000.0,Charles Shyer,1995,Father of the Bride,Comedy,105.0,64.0,374935,"Charles Shyer,",1991
-1,8223,11347,13387,Blood on the Streets,"Crime,Drama,Action",110,63.0,1231.0,Jacques Deray,1974,Weather in the Streets,Drama,110.0,,7,"Gavin Millar,",1999
-1,2562,2757,1774,Partners,Comedy,22,60.0,1135.0,"Robert L. Boyett,Robert Horn",2014,Partners,Comedy,93.0,60.0,399,"James Burrows,",1982
-1,3674,4608,11281,About Her Brother,Drama,126,72.0,441.0,Yji Yamada,2010,Brother to Brother,Drama,90.0,70.0,1068,"Rodney Evans,",2004
-1,6764,8907,16499,Captain America,"Action,Sci-Fi,War",97,33.0,8717.0,Albert Pyun,1990,Africans in America,"Documentary,Special Interest",90.0,,3,,1998
-1,3905,5002,1832,My America,Drama,0,63.0,119.0,Marcello Daciano,2010,My All American,Drama,118.0,80.0,3637,"Angelo Pizzo,",2015
-1,604,592,3469,The Bourne Legacy,"Action,Adventure,Drama",135,67.0,234264.0,Tony Gilroy,2012,The Bourne Legacy,"Action,Adventure,Mystery",135.0,70.0,281577,"Tony Gilroy,",2012
